event_id,observation_timestamp,expiry_date,option_parent,asset,instrument_id,symbol,raw_symbol,option_type,strike,futures_mid,moneyness_distance,underlying_id,underlying_symbol,security_type,instrument_class,status
2023-12-06_2023-12-08,2023-12-06T01:00:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.080025,2.4999999999941735e-05,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T01:15:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079875,0.00012500000000015277,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T01:15:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079875,0.00012500000000015277,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T01:30:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0795249999999998,0.00047500000000022524,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T01:30:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0795249999999998,0.00047500000000022524,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T01:45:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079875,0.00012500000000015277,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T01:45:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079875,0.00012500000000015277,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T02:00:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0796999999999999,0.000300000000000189,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T02:00:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0796999999999999,0.000300000000000189,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T02:15:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079725,0.0002750000000000252,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T02:15:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079725,0.0002750000000000252,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T02:30:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079625,0.0003750000000000142,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T02:30:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079625,0.0003750000000000142,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T02:45:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0796999999999999,0.000300000000000189,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T02:45:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0796999999999999,0.000300000000000189,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T03:00:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0796999999999999,0.000300000000000189,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T03:00:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0796999999999999,0.000300000000000189,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T03:15:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.080075,7.49999999998252e-05,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T03:15:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.080075,7.49999999998252e-05,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T03:30:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.080175,0.00017500000000003624,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T03:30:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.080175,0.00017500000000003624,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T03:45:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.080225,0.0002249999999999197,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T03:45:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.080225,0.0002249999999999197,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T04:00:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.080175,0.00017500000000003624,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T04:00:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.080175,0.00017500000000003624,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T04:15:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.080375,0.0003750000000000142,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T04:15:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.080375,0.0003750000000000142,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T04:30:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0802749999999999,0.0002749999999998032,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T04:30:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0802749999999999,0.0002749999999998032,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T04:45:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.080025,2.4999999999941735e-05,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T04:45:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.080025,2.4999999999941735e-05,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T05:00:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079925,7.500000000004725e-05,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T05:00:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079925,7.500000000004725e-05,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T05:15:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0799750000000001,2.4999999999941735e-05,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T05:15:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0799750000000001,2.4999999999941735e-05,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T05:30:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0801500000000002,0.0001500000000000945,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T05:30:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0801500000000002,0.0001500000000000945,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T05:45:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.080425,0.0004249999999998977,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T05:45:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.080425,0.0004249999999998977,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:00:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0806,0.0005999999999999339,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:00:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0806,0.0005999999999999339,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:00:00+00:00,2023-12-08,EUU.OPT,EUU,42180518,EUUZ3 C1082,EUUZ3 C1082,C,1.0825,1.0806,0.0019000000000000128,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:00:00+00:00,2023-12-08,EUU.OPT,EUU,42106959,EUUZ3 P1082,EUUZ3 P1082,P,1.0825,1.0806,0.0019000000000000128,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:15:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0797750000000002,0.0002249999999999197,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:15:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0797750000000002,0.0002249999999999197,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:30:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079475,0.0005250000000001087,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:30:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079475,0.0005250000000001087,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:30:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.079475,0.00197500000000006,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:30:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.079475,0.00197500000000006,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:45:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079425,0.0005749999999999922,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:45:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079425,0.0005749999999999922,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:45:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.079425,0.0019250000000001766,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T06:45:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.079425,0.0019250000000001766,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:00:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079275,0.0007250000000000867,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:00:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079275,0.0007250000000000867,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:00:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.079275,0.001775000000000082,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:00:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.079275,0.001775000000000082,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:15:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0791499999999998,0.0008500000000002395,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:15:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0791499999999998,0.0008500000000002395,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:15:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.0791499999999998,0.0016499999999999293,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:15:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.0791499999999998,0.0016499999999999293,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:30:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079125,0.0008750000000001812,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:30:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079125,0.0008750000000001812,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:30:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.079125,0.0016249999999999876,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:30:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.079125,0.0016249999999999876,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:45:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0788250000000001,0.001174999999999926,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:45:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0788250000000001,0.001174999999999926,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:45:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.0788250000000001,0.0013250000000002427,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T07:45:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.0788250000000001,0.0013250000000002427,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:00:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079475,0.0005250000000001087,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:00:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079475,0.0005250000000001087,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:00:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.079475,0.00197500000000006,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:00:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.079475,0.00197500000000006,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:15:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.078875,0.0011250000000000426,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:15:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.078875,0.0011250000000000426,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:15:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.078875,0.0013750000000001261,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:15:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.078875,0.0013750000000001261,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:30:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.078525,0.001475000000000115,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:30:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.078525,0.001475000000000115,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:30:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.078525,0.0010250000000000536,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:30:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.078525,0.0010250000000000536,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:45:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.078125,0.001875000000000071,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:45:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.078125,0.001875000000000071,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:45:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.078125,0.0006250000000000977,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T08:45:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.078125,0.0006250000000000977,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T09:00:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079125,0.0008750000000001812,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T09:00:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079125,0.0008750000000001812,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T09:00:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.079125,0.0016249999999999876,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T09:00:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.079125,0.0016249999999999876,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T09:15:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079825,0.00017500000000003624,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T09:15:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079825,0.00017500000000003624,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T09:30:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0798999999999999,0.00010000000000021103,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T09:30:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0798999999999999,0.00010000000000021103,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T09:45:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0796999999999999,0.000300000000000189,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T09:45:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0796999999999999,0.000300000000000189,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T10:00:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0796000000000001,0.00039999999999995595,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T10:00:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0796000000000001,0.00039999999999995595,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T10:15:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079925,7.500000000004725e-05,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T10:15:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079925,7.500000000004725e-05,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T10:30:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079425,0.0005749999999999922,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T10:30:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079425,0.0005749999999999922,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T10:30:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.079425,0.0019250000000001766,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T10:30:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.079425,0.0019250000000001766,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T10:45:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.07965,0.0003500000000000725,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T10:45:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.07965,0.0003500000000000725,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T11:00:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0796000000000001,0.00039999999999995595,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T11:00:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0796000000000001,0.00039999999999995595,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T11:15:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.079225,0.0007749999999999702,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T11:15:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.079225,0.0007749999999999702,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T11:15:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.079225,0.0017250000000001986,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T11:15:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.079225,0.0017250000000001986,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T11:30:00+00:00,2023-12-08,EUU.OPT,EUU,124678,EUUZ3 P1080,EUUZ3 P1080,P,1.08,1.0791,0.0009000000000001229,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T11:30:00+00:00,2023-12-08,EUU.OPT,EUU,97488,EUUZ3 C1080,EUUZ3 C1080,C,1.08,1.0791,0.0009000000000001229,306787,6EZ3,OOF,C,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T11:30:00+00:00,2023-12-08,EUU.OPT,EUU,42061895,EUUZ3 P1077,EUUZ3 P1077,P,1.0775,1.0791,0.0016000000000000458,306787,6EZ3,OOF,P,QUALIFIED
2023-12-06_2023-12-08,2023-12-06T11:30:00+00:00,2023-12-08,EUU.OPT,EUU,42106956,EUUZ3 C1077,EUUZ3 C1077,C,1.0775,1.0791,0.0016000000000000458,306787,6EZ3,OOF,C,QUALIFIED
